place,type,address,시군구명,동명
상봉동건영캐스빌아파트 1501동 놀이터,주택단지,서울특별시 중랑구 상봉중앙로8길 76 (상봉동),중랑구,상봉동
경남아파트 6동뒤 놀이터,주택단지,서울특별시 중랑구 양원역로 37 (망우동),중랑구,망우동
면목금호어울림 102동뒤,주택단지,서울특별시 중랑구 용마산로 271 (면목동),중랑구,면목동
우남푸르미아아파트 놀이터,주택단지,서울특별시 중랑구 봉화산로56길 51 (신내동),중랑구,신내동
경남아파트 1동뒤 놀이터,주택단지,서울특별시 중랑구 양원역로 37 (망우동),중랑구,망우동
면목아남아파트 놀이터,주택단지,서울특별시 중랑구 겸재로29길 27 (면목동),중랑구,면목동
신성미소지움 101동앞,주택단지,서울특별시 중랑구 용마산로86길 9-27 (면목동),중랑구,면목동
장미아파트 놀이터,주택단지,서울특별시 중랑구 동일로144길 3 (묵동),중랑구,묵동
신내동성4차 관리소앞 놀이터,주택단지,서울특별시 중랑구 봉화산로 216 (신내동),중랑구,신내동
묵동동구햇살 정문옆,주택단지,서울특별시 중랑구 동일로169길 41 (묵동),중랑구,묵동
태영데시앙 1411동뒤,주택단지,서울특별시 중랑구 상봉중앙로8길 104 (상봉동),중랑구,상봉동
태영데시앙 1410동앞 (1407동 뒤),주택단지,서울특별시 중랑구 상봉중앙로8길 104 (상봉동),중랑구,상봉동
면목성원 101동옆 놀이터,주택단지,서울특별시 중랑구 용마산로 276 (면목동),중랑구,면목동
묵동금호어울림아파트,주택단지,서울특별시 중랑구 공릉로2길 39 (묵동),중랑구,묵동
신내석탑 102동옆 놀이터,주택단지,서울특별시 중랑구 용마산로125길 92 (신내동),중랑구,신내동
한일써너스빌아파트 103동앞 놀이터,주택단지,서울특별시 중랑구 망우로 346 (상봉동),중랑구,상봉동
"신내두산,화성 놀이터3",주택단지,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",중랑구,신내동
한일써너스빌아파트 102동앞 놀이터,주택단지,서울특별시 중랑구 망우로 346 (상봉동),중랑구,상봉동
"신내두산,화성 놀이터2",주택단지,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",중랑구,신내동
"신내두산,화성 놀이터1",주택단지,"서울특별시 중랑구 신내로 155 (신내동, 신내8단지두산.화성아파트)",중랑구,신내동
한일써너스빌아파트 101동앞 놀이터,주택단지,서울특별시 중랑구 망우로 346 (상봉동),중랑구,상봉동
용마산금호어울림 놀이터,주택단지,서울특별시 중랑구 용마산로 290 (면목동),중랑구,면목동
신내진로 713동 놀이터,주택단지,서울특별시 중랑구 신내로17길 39 (신내동),중랑구,신내동
신내진로 711동 놀이터,주택단지,서울특별시 중랑구 신내로17길 39 (신내동),중랑구,신내동
면목마젤란21 102동 놀이터,주택단지,서울특별시 중랑구 겸재로30길 42 (면목동),중랑구,면목동
신내진로 704동 놀이터,주택단지,서울특별시 중랑구 신내로17길 39 (신내동),중랑구,신내동
신내성원 105동뒤 놀이터,주택단지,서울특별시 중랑구 신내로 51 (신내동),중랑구,신내동
신내성원 102동앞 놀이터,주택단지,서울특별시 중랑구 신내로 51 (신내동),중랑구,신내동
용마동아 101동앞 놀이터,주택단지,서울특별시 중랑구 용마산로62길 43 (면목동),중랑구,면목동
"신내동성1,2차 6동 놀이터",주택단지,"서울특별시 중랑구 신내로 126 (신내동, 동성아파트)",중랑구,신내동
"신내동성1,2차 2동 놀이터",주택단지,"서울특별시 중랑구 신내로 126 (신내동, 동성아파트)",중랑구,신내동
"신내동성1,2차 1동 놀이터",주택단지,"서울특별시 중랑구 신내로 126 (신내동, 동성아파트)",중랑구,신내동
면목마젤란21 101동옆 놀이터,주택단지,서울특별시 중랑구 겸재로30길 42 (면목동),중랑구,면목동
태영데시앙 관리동옆 놀이터 (1403동 뒤),주택단지,서울특별시 중랑구 상봉중앙로8길 104 (상봉동),중랑구,상봉동
봉화산근린공원(봉수대공원),도시공원,서울 중랑구 신내동산123-1,중랑구,신내동
배밭공원,도시공원,서울시 중랑구 망우동 산69-203,중랑구,망우동
옹기터마을마당,도시공원,서울 중랑구 신내2동522-1,중랑구,신내동
양지마을마당,도시공원,서울 중랑구 면목본동213-5,중랑구,면목동
꽃동산어린이공원,도시공원,서울특별시 중랑구 용마산로100길 20 (망우동),중랑구,망우동
갓바위어린이공원,도시공원,서울 중랑구 망우본동155-2,중랑구,망우동
먹골어린이공원,도시공원,서울 중랑구 묵1동177-5,중랑구,묵동
영은유치원 놀이시설,유치원,"서울특별시 중랑구 신내로19길 42 (신내동, 신내6단지신내아파트)",중랑구,신내동
봉화어린이공원,도시공원,서울 중랑구 중화2동302-57,중랑구,중화동
세화어린이공원,도시공원,서울 중랑구 중화2동328-14,중랑구,중화동
본동어린이공원,도시공원,서울 중랑구 중화1동131-20,중랑구,중화동
오거리어린이공원,도시공원,서울특별시 중랑구 사가정로50길 91 (면목동),중랑구,면목동
이화어린이공원,도시공원,서울 중랑구 면목3.8동30-38,중랑구,면목동
동국유 놀이시설,유치원,서울특별시 중랑구 용마산로 250 (면목동),중랑구,면목동
면목어린이공원,도시공원,서울 중랑구 면목본동127-33,중랑구,면목동
묵현초 놀이시설,학교,서울특별시 중랑구 동일로157길 75 (묵동),중랑구,묵동
은성유 실내놀이시설,유치원,"서울특별시 중랑구 동일로 752, 한신A 단지내 (중화동)",중랑구,중화동
봉화초 놀이시설,학교,서울특별시 중랑구 신내로15길 110 (신내동),중랑구,신내동
명인어린이집 놀이터,어린이집,서울특별시 중랑구 면목로53길 70 (면목동),중랑구,면목동
용마어린이집 놀이터,어린이집,서울특별시 중랑구 용마산로 393 (면목동),중랑구,면목동
유린어린이집 놀이터,어린이집,서울특별시 중랑구 신내로 56 (신내동),중랑구,신내동
상봉어린이집 놀이터,어린이집,서울특별시 중랑구 상봉중앙로6길 57 (상봉동),중랑구,상봉동
금파어린이집 놀이터,어린이집,서울특별시 중랑구 용마산로 520-5 (망우동),중랑구,망우동
상봉삼성어린이집 놀이터,어린이집,서울특별시 중랑구 면목로88길 9 (상봉동),중랑구,상봉동
중곡초 놀이시설,학교,서울특별시 중랑구 면목로23길 20 (면목동),중랑구,면목동
신현초 놀이시설,학교,서울특별시 중랑구 봉화산로 188 (신내동),중랑구,신내동
신내초 놀이시설,학교,서울특별시 중랑구 용마산로125나길 22,중랑구,신내동
묵동초 놀이시설,학교,서울특별시 중랑구 동일로138길 27 (중화동),중랑구,중화동
면중초 놀이시설,학교,서울특별시 중랑구 용마산로70길 43 (면목동),중랑구,면목동
면동초 놀이시설,학교,서울특별시 중랑구 면목로57길 32 (면목동),중랑구,면목동
금성초 놀이시설,학교,서울특별시 중랑구 신내로21길 55 (신내동),중랑구,신내동
진달래유치원 놀이시설,유치원,서울특별시 중랑구 상봉중앙로1가길 13 (상봉동),중랑구,상봉동
새아랑유치원 놀이시설,유치원,서울특별시 중랑구 신내로 151 (신내동),중랑구,신내동
동일유 놀이시설,유치원,서울특별시 중랑구 면목로35길 21 (면목동),중랑구,면목동
서울동원초등학교 병설유치원,유치원,서울특별시 중랑구 송림길 114 (망우동),중랑구,망우동
면목동 주민휴식공원 놀이터(둑방공원),도시공원,서울 중랑구 면목3.8동 1508-7,중랑구,면목동
신묵초 놀이시설,학교,서울특별시 중랑구 동일로149길 46 (묵동),중랑구,묵동
신내데시앙아파트 102동 측면 놀이터,주택단지,"서울특별시 중랑구 용마산로 669 (신내동, 신내데시앙아파트)",중랑구,신내동
신내데시앙아파트 105동 측면 놀이터,주택단지,"서울특별시 중랑구 용마산로 669 (신내동, 신내데시앙아파트)",중랑구,신내동
신내데시앙아파트 108동 후면 놀이터,주택단지,"서울특별시 중랑구 용마산로 669 (신내동, 신내데시앙아파트)",중랑구,신내동
겸재어린이공원,도시공원,서울 중랑구 면목본동 70-3,중랑구,면목동
남촌어린이공원,도시공원,서울 중랑구 면목본동110-1,중랑구,면목동
햇님어린이공원,도시공원,서울특별시 중랑구 봉우재로58길 16-5 (망우동),중랑구,망우동
누리에유 놀이시설,유치원,"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트)",중랑구,면목동
배꽃어린이공원,도시공원,서울특별시 중랑구 동일로139라길 24 (중화동),중랑구,중화동
면목현대아파트 놀이터,주택단지,"서울특별시 중랑구 용마산로 252 (면목동, 면목현대아파트)",중랑구,면목동
"신내LG,쌍용아파트 1308동 옆 놀이터",주택단지,"서울특별시 중랑구 봉화산로 130 (상봉동, 신내13단지쌍용아파트)",중랑구,상봉동
중랑캠핑숲 물놀이장,도시공원,서울 중랑구 망우동 71,중랑구,망우동
중랑캠핑숲 가족 캠프존 내 숲속놀이터,도시공원,서울 중랑구 망우동 71,중랑구,망우동
소망어린이공원,도시공원,서울 중랑구 묵2동묵2동 240-100,중랑구,묵동
망우초 놀이시설,학교,서울특별시 중랑구 망우로72길 49 (망우동),중랑구,망우동
샛별어린이공원,도시공원,서울특별시 중랑구 망우동416-1,중랑구,망우동
"면목두산2,3차아파트 놀이터-3차",주택단지,"서울특별시 중랑구 면목로37길 58 (면목동, 두산아파트)",중랑구,면목동
"면목두산2,3차아파트 놀이터-2차",주택단지,"서울특별시 중랑구 면목로37길 58 (면목동, 두산아파트)",중랑구,면목동
시온어린이집 놀이터,어린이집,서울특별시 중랑구 면목로84길 31 (면목동),중랑구,면목동
용마한신2차아파트 관리사무소 옆 놀이터,주택단지,서울특별시 중랑구 사가정로71길 11 (면목동),중랑구,면목동
"동구햇살아파트 101동 5,6호 놀이터",주택단지,서울특별시 중랑구 중랑역로 72 (중화동),중랑구,중화동
면목두원아파트 어린이놀이터,주택단지,서울특별시 중랑구 동일로 483 (면목동),중랑구,면목동
송계어린이공원,도시공원,서울특별시 중랑구 동일로95길 29 (면목동),중랑구,면목동
면목풍림아파트 놀이터,주택단지,서울특별시 중랑구 망우로26길 43 (면목동),중랑구,면목동
신내건영2차아파트 213동 앞 어린이놀이터,주택단지,"서울특별시 중랑구 신내로7나길 24 (상봉동, 건영2차아파트)",중랑구,상봉동
신내건영2차아파트 210동 앞 어린이놀이터,주택단지,"서울특별시 중랑구 신내로7나길 24 (상봉동, 건영2차아파트)",중랑구,상봉동
묵동신안3차 104동 앞 어린이놀이터,주택단지,서울특별시 중랑구 공릉로2라길 4 (묵동),중랑구,묵동
원묵분수공원,도시공원,서울 중랑구 묵1동 43-7,중랑구,묵동
"신내LG,쌍용아파트  쌍용놀이터",주택단지,"서울특별시 중랑구 봉화산로 130 (상봉동, 신내13단지쌍용아파트)",중랑구,상봉동
안골어린이공원,도시공원,서울 중랑구 신내1동474-33,중랑구,신내동
용마도시자연공원(사가정공원1),도시공원,서울 중랑구 면목7동산50,중랑구,면목동
사랑어린이공원,도시공원,서울 중랑구 면목5동153-6,중랑구,면목동
중화리어린이공원,도시공원,서울 중랑구 중화1동280-16,중랑구,중화동
샘터어린이공원,도시공원,서울 중랑구 면목4동656,중랑구,면목동
한아름어린이공원,도시공원,서울 중랑구 신내2동656-1,중랑구,신내동
달동산어린이공원,도시공원,서울 중랑구 망우3동520-6,중랑구,망우동
